accident_index,year,location_easting_osgr,location_northing_osgr,longitude,latitude,urban_or_rural_area,lad2014_code,lad2014_name,road_class,road_classcat,cas_severity,cas_mode
200543W313025,2005,469360,169510,-1.003901958465576,51.42031478881836,2,E06000037,West Berkshire,Motorway,Motorway,Serious,car/taxi
201404ED14121,2014,376472,431070,-2.358496904373169,53.77542877197266,2,E07000120,Hyndburn,Motorway,Motorway,Serious,car/taxi
2012236588312,2012,421491,286650,-1.68501603603363,52.47732925415039,2,E07000218,North Warwickshire,Motorway,Motorway,Serious,car/taxi
201406X087936,2014,387940,390169,-2.182888984680176,53.40818786621094,2,E08000007,Stockport,Motorway,Motorway,Fatal,car/taxi
2011460204336,2011,580170,162820,.5851179957389832,51.33586120605469,2,E06000035,Medway,Motorway,Motorway,Serious,car/taxi
2011231195659,2011,450860,279270,-1.253751039505005,52.4090461730957,2,E07000220,Rugby,Motorway,Motorway,Serious,car/taxi
20073104P2829,2007,451210,346030,-1.238226056098938,53.00911712646484,2,E07000172,Broxtowe,Motorway,Motorway,Serious,bus
2016076187174,2016,346214,374555,-2.806487083435059,53.26498413085938,2,E06000050,Cheshire West and Chester,Motorway,Motorway,Serious,car/taxi
2012070032875,2012,376630,362440,-2.350974082946777,53.15855407714844,2,E06000049,Cheshire East,Motorway,Motorway,Serious,car/taxi
201322E301672,2013,363670,225750,-2.529786109924316,51.92903137207031,2,E06000019,"Herefordshire, County of",Motorway,Motorway,Serious,car/taxi
200545TA67990,2005,530820,142330,-.1303520053625107,51.16520309448242,2,E07000211,Reigate and Banstead,Motorway,Motorway,Serious,motorcycle
2015030001476,2015,359100,509800,-2.632764101028442,54.48189163208008,2,E07000030,Eden,Motorway,Motorway,Serious,car/taxi
2009230995920,2009,439250,282550,-1.424033045768738,52.43948745727539,2,E07000220,Rugby,Motorway,Motorway,Serious,car/taxi
200804TA08149,2008,355720,433300,-2.6736900806427,53.79411315917969,2,E07000123,Preston,Motorway,Motorway,Serious,car/taxi
200701TE00055,2007,510600,178200,-.4082919955253601,51.49188232421875,1,E09000018,Hounslow,Motorway,Motorway,Serious,car/taxi
2007070701003,2007,366400,388380,-2.506714105606079,53.39117050170898,2,E06000007,Warrington,Motorway,Motorway,Serious,car/taxi
201105CC06367,2011,345340,389130,-2.823493957519531,53.39614868164063,2,E08000011,Knowsley,Motorway,Motorway,Serious,car/taxi
2013520306436,2013,334781,150012,-2.935789108276367,51.2454833984375,2,E07000188,Sedgemoor,Motorway,Motorway,Serious,car/taxi
2016440475229,2016,458722,107323,-1.165531039237976,50.86187362670898,2,E07000087,Fareham,Motorway,Motorway,Serious,motorcycle
2013450001599,2013,539617,154058,-.0000499999987369,51.26852035522461,2,E07000215,Tandridge,Motorway,Motorway,Serious,car/taxi
201004TA10213,2010,357420,426510,-2.646945953369141,53.73323059082031,2,E07000126,South Ribble,Motorway,Motorway,Serious,car/taxi
2006330600493,2006,456160,278520,-1.175969958305359,52.40178680419922,2,E07000131,Harborough,Motorway,Motorway,Serious,pedestrian
20144100T3007,2014,521610,201370,-.2417529970407486,51.69786071777344,2,E07000098,Hertsmere,Motorway,Motorway,Serious,car/taxi
2013030000885,2013,347240,540400,-2.821330070495605,54.75577926635742,2,E07000030,Eden,Motorway,Motorway,Serious,car/taxi
201423M066014,2014,439556,282175,-1.41957700252533,52.43609237670898,2,E07000220,Rugby,Motorway,Motorway,Serious,car/taxi
2012521206901,2012,364269,179101,-2.516275882720947,51.50965118408203,1,E06000025,South Gloucestershire,Motorway,Motorway,Fatal,pedestrian
2007440338539,2007,434430,116420,-1.511294007301331,50.94613265991211,2,E07000091,New Forest,Motorway,Motorway,Serious,car/taxi
201104TA11044,2011,343025,404027,-2.861010074615479,53.52978897094727,2,E07000127,West Lancashire,Motorway,Motorway,Serious,car/taxi
2017430254240,2017,485814,243573,-.7490520000000001,52.08388,1,E06000042,Milton Keynes,Motorway,Motorway,Fatal,bus
20122120X0112,2012,388990,330720,-2.165033102035522,52.87381744384766,2,E07000197,Stafford,Motorway,Motorway,Serious,car/taxi
2017430206276,2017,501845,185809,-.53215,51.561976,2,E07000006,South Bucks,Motorway,Motorway,Serious,motorcycle
200934TM80239,2009,474210,256130,-.9156360030174255,52.19837951660156,2,E07000155,South Northamptonshire,Motorway,Motorway,Fatal,car/taxi
201206XG67948,2012,391469,393493,-2.129893064498901,53.43813323974609,2,E08000007,Stockport,Motorway,Motorway,Serious,car/taxi
2007217030654,2007,390050,321710,-2.149007081985474,52.79283905029297,1,E07000197,Stafford,Motorway,Motorway,Serious,car/taxi
201350KU2I010,2013,304240,113251,-3.363486051559448,50.91069793701172,2,E07000042,Mid Devon,Motorway,Motorway,Serious,car/taxi
2017140150026,2017,447850,385339,-1.282434,53.362785,2,E08000018,Rotherham,Motorway,Motorway,Serious,car/taxi
2012471206968,2012,530440,141070,-.1362400054931641,51.15396881103516,2,E07000226,Crawley,Motorway,Motorway,Serious,car/taxi
2015075182785,2015,377545,360450,-2.337136030197144,53.14072036743164,1,E06000049,Cheshire East,Motorway,Motorway,Serious,heavy goods
200701TE00035,2007,515240,178720,-.3413160145282745,51.49563217163086,1,E09000018,Hounslow,Motorway,Motorway,Serious,heavy goods
201101YE80281,2011,534310,199990,-.0586259998381138,51.68256759643555,2,E09000010,Enfield,Motorway,Motorway,Serious,car/taxi
2006460134955,2006,577270,157640,.540956974029541,51.29024124145508,2,E07000110,Maidstone,Motorway,Motorway,Serious,other
2006460123978,2006,594910,147360,.7880460023880005,51.1921501159668,2,E07000105,Ashford,Motorway,Motorway,Serious,bus
200922D904694,2009,390840,260090,-2.13557505607605,52.23888778686523,2,E07000238,Wychavon,Motorway,Motorway,Serious,light goods
201306X080083,2013,377600,395510,-2.338813066482544,53.45585250854492,1,E08000009,Trafford,Motorway,Motorway,Serious,car/taxi
201306XJ77447,2013,380570,385700,-2.293478012084961,53.36779403686523,1,E08000003,Manchester,Motorway,Motorway,Serious,car/taxi
200543S115055,2005,492310,239060,-.6555050015449524,52.04222106933594,2,E06000042,Milton Keynes,Motorway,Motorway,Fatal,heavy goods
2013073358452,2013,337468,372345,-2.93854808807373,53.24441528320313,2,E06000050,Cheshire West and Chester,Motorway,Motorway,Serious,car/taxi
2014521401863,2014,338060,158570,-2.890304088592529,51.32279205322266,2,E06000024,North Somerset,Motorway,Motorway,Serious,car/taxi
2014460251508,2014,558580,162670,.2753860056400299,51.3409423828125,2,E07000111,Sevenoaks,Motorway,Motorway,Serious,car/taxi
2014450017066,2014,504432,167426,-.5002800226211548,51.39621353149414,2,E07000212,Runnymede,Motorway,Motorway,Serious,car/taxi
201523M065151,2015,418729,287531,-1.725626945495605,52.48537826538086,2,E07000218,North Warwickshire,Motorway,Motorway,Serious,light goods
2011331101729,2011,446870,324740,-1.305968999862671,52.81814575195313,2,E07000134,North West Leicestershire,Motorway,Motorway,Serious,car/taxi
2013440198129,2013,447440,126283,-1.324828028678894,51.03389739990234,2,E07000094,Winchester,Motorway,Motorway,Serious,car/taxi
200522MC47858,2005,404650,273500,-1.933153986930847,52.3595085144043,2,E07000234,Bromsgrove,Motorway,Motorway,Serious,car/taxi
200601TC00041,2006,558410,188330,.2844319939613342,51.571533203125,2,E09000016,Havering,Motorway,Motorway,Serious,pedestrian
2008460055463,2008,581280,163280,.6012700200080872,51.33964157104492,2,E06000035,Medway,Motorway,Motorway,Serious,car/taxi
200545RU75390,2005,504250,164090,-.5038729906082153,51.36626052856445,1,E07000212,Runnymede,Motorway,Motorway,Serious,car/taxi
200520Z036301,2005,400270,289790,-1.99746298789978,52.50597763061523,1,E08000028,Sandwell,Motorway,Motorway,Fatal,light goods
2012460210235,2012,571560,168300,.4642809927463531,51.38775253295898,1,E06000035,Medway,Motorway,Motorway,Fatal,car/taxi
200520Z001001,2005,413840,300160,-1.797106027603149,52.59902954101563,2,E08000025,Birmingham,Motorway,Motorway,Serious,car/taxi
2015331501471,2015,447030,329580,-1.302904009819031,52.86166000366211,2,E07000134,North West Leicestershire,Motorway,Motorway,Fatal,car/taxi
200506X032815,2005,380630,398370,-2.293359041213989,53.48168182373047,1,E08000006,Salford,Motorway,Motorway,Fatal,car/taxi
2016420050260,2016,551851,222662,.2064560055732727,51.88137435913086,2,E07000077,Uttlesford,Motorway,Motorway,Serious,car/taxi
200601KD50142,2006,556760,192480,.2624950110912323,51.60927963256836,2,E09000016,Havering,Motorway,Motorway,Serious,motorcycle
201443N119064,2014,475709,196147,-.906889021396637,51.65896987915039,2,E07000007,Wycombe,Motorway,Motorway,Serious,heavy goods
200842I203106,2008,543030,200840,.0677689984440804,51.68805313110352,2,E07000072,Epping Forest,Motorway,Motorway,Serious,car/taxi
200542G101912,2005,542440,192540,.0558619983494282,51.61362075805664,2,E07000072,Epping Forest,Motorway,Motorway,Fatal,car/taxi
2005460015575,2005,580800,163100,.5942950248718262,51.33817672729492,2,E06000035,Medway,Motorway,Motorway,Serious,car/taxi
200804TA08112,2008,338960,434410,-2.928308963775635,53.80239105224609,2,E07000119,Fylde,Motorway,Motorway,Serious,car/taxi
201201TA00118,2012,531590,200770,-.0976530015468597,51.69021987915039,2,E09000010,Enfield,Motorway,Motorway,Serious,heavy goods
2013232545113,2013,422301,298228,-1.672317028045654,52.58138275146484,2,E07000218,North Warwickshire,Motorway,Motorway,Fatal,car/taxi
2005130810705,2005,434450,430560,-1.478803038597107,53.77024459838867,2,E08000035,Leeds,Motorway,Motorway,Fatal,car/taxi
2010400D02098,2010,508580,218570,-.4248369932174683,51.85512161254883,2,E06000056,Central Bedfordshire,Motorway,Motorway,Serious,car/taxi
2010130006898,2010,443300,434780,-1.343947052955627,53.80751419067383,2,E08000035,Leeds,Motorway,Motorway,Serious,car/taxi
2017400224898,2017,502457,229419,-.510478,51.953842,2,E06000056,Central Bedfordshire,Motorway,Motorway,Serious,car/taxi
2014460238031,2014,581760,163460,.6082460284233093,51.34110641479492,2,E06000035,Medway,Motorway,Motorway,Serious,car/taxi
2006070601071,2006,374760,385000,-2.380737066268921,53.36125564575195,2,E06000049,Cheshire East,Motorway,Motorway,Serious,car/taxi
200930M010011,2009,446210,355550,-1.311375975608826,53.09514617919922,2,E07000033,Bolsover,Motorway,Motorway,Fatal,car/taxi
200622DA52923,2006,388640,255050,-2.167622089385986,52.19353485107422,2,E07000238,Wychavon,Motorway,Motorway,Serious,car/taxi
2007030000114,2007,359220,508490,-2.630743026733398,54.47013854980469,2,E07000030,Eden,Motorway,Motorway,Serious,motorcycle
2012450001045,2012,515617,158718,-.342400997877121,51.31577682495117,2,E07000210,Mole Valley,Motorway,Motorway,Serious,motorcycle
2016541325316,2016,417684,181226,-1.745046973228455,51.5291862487793,2,E06000030,Swindon,Motorway,Motorway,Serious,car/taxi
2016230039427,2016,416339,270570,-1.76019299030304,52.33258819580078,2,E07000222,Warwick,Motorway,Motorway,Serious,car/taxi
2016430017696,2016,503319,178197,-.5115820169448853,51.49278259277344,2,E06000039,Slough,Motorway,Motorway,Serious,car/taxi
201343N258073,2013,498449,187331,-.5807070136070251,51.57620620727539,2,E07000006,South Bucks,Motorway,Motorway,Serious,heavy goods
200834TM19918,2008,466320,259960,-1.030308961868286,52.23381423950195,2,E07000155,South Northamptonshire,Motorway,Motorway,Serious,light goods
2012160B04151,2012,489028,405990,-.6579440236091614,53.54300308227539,2,E06000013,North Lincolnshire,Motorway,Motorway,Serious,light goods
201706X032247,2017,380626,392041,-2.293017,53.424819,1,E08000009,Trafford,Motorway,Motorway,Serious,car/taxi
200804TA08020,2008,384020,436580,-2.244252920150757,53.82523727416992,2,E07000122,Pendle,Motorway,Motorway,Serious,car/taxi
2016301600169,2016,447771,337988,-1.289136052131653,52.93684387207031,2,E07000036,Erewash,Motorway,Motorway,Serious,car/taxi
2011130265892,2011,430360,414620,-1.542410969734192,53.62723159790039,2,E08000036,Wakefield,Motorway,Motorway,Serious,car/taxi
2007529005240,2007,371900,177730,-2.406210899353027,51.49775695800781,2,E06000025,South Gloucestershire,Motorway,Motorway,Serious,car/taxi
200640D006790,2006,506660,221220,-.4518870115280151,51.87931060791016,2,E06000056,Central Bedfordshire,Motorway,Motorway,Serious,motorcycle
200906X024387,2009,353720,404260,-2.699712038040161,53.53293609619141,2,E08000010,Wigan,Motorway,Motorway,Serious,car/taxi
20074100T3086,2007,521610,201360,-.2417560070753098,51.69776916503906,2,E07000098,Hertsmere,Motorway,Motorway,Serious,car/taxi
201106X053057,2011,391069,395287,-2.135966062545776,53.45425033569336,1,E08000008,Tameside,Motorway,Motorway,Serious,motorcycle
2016410070225,2016,507753,201519,-.4405649900436401,51.70159530639648,2,E07000099,North Hertfordshire,Motorway,Motorway,Serious,car/taxi
200820Z013301,2008,398770,288270,-2.019556045532227,52.4923095703125,1,E08000028,Sandwell,Motorway,Motorway,Serious,car/taxi
2012130321006,2012,417720,425820,-1.732898950576782,53.72847747802734,2,E08000034,Kirklees,Motorway,Motorway,Fatal,car/taxi
200522MC42789,2005,388110,242810,-2.174943923950195,52.08347702026367,2,E07000235,Malvern Hills,Motorway,Motorway,Serious,car/taxi
201322D304105,2013,400330,272800,-1.996590971946716,52.35323333740234,2,E07000234,Bromsgrove,Motorway,Motorway,Serious,car/taxi
2010460084924,2010,572580,166680,.4781390130519867,51.37289047241211,2,E06000035,Medway,Motorway,Motorway,Serious,car/taxi
200842I119904,2008,547810,205850,.1389929950237274,51.73183059692383,2,E07000072,Epping Forest,Motorway,Motorway,Fatal,car/taxi
201534TM00495,2015,460008,267916,-1.121315956115723,52.30609130859375,2,E07000151,Daventry,Motorway,Motorway,Serious,car/taxi
2016230145890,2016,445900,281550,-1.324846029281616,52.42962646484375,2,E07000220,Rugby,Motorway,Motorway,Fatal,pedestrian
201243P048062,2012,442530,247370,-1.38021194934845,52.12297439575195,2,E07000177,Cherwell,Motorway,Motorway,Serious,bus
2010440427262,2010,444410,120260,-1.368772983551025,50.97998046875,1,E07000086,Eastleigh,Motorway,Motorway,Serious,car/taxi
2017077407251,2017,360483,391927,-2.59611,53.422665,1,E06000007,Warrington,Motorway,Motorway,Serious,car/taxi
2010231091156,2010,432980,258710,-1.518599033355713,52.2255744934082,2,E07000221,Stratford-on-Avon,Motorway,Motorway,Serious,car/taxi
2009219003894,2009,381730,343840,-2.273638963699341,52.99155807495117,2,E07000195,Newcastle-under-Lyme,Motorway,Motorway,Serious,car/taxi
2005230590267,2005,416340,270580,-1.761636018753052,52.33303451538086,2,E07000222,Warwick,Motorway,Motorway,Serious,car/taxi
201034TM80250,2010,469070,259000,-.9902430176734924,52.22484588623047,2,E07000155,South Northamptonshire,Motorway,Motorway,Fatal,pedestrian
201634WD15776,2016,460042,267882,-1.119297981262207,52.30538177490234,2,E07000151,Daventry,Motorway,Motorway,Serious,car/taxi
200630M010070,2006,445320,365510,-1.323261022567749,53.18474578857422,2,E07000033,Bolsover,Motorway,Motorway,Serious,motorcycle
2017471704492,2017,530332,137310,-.139133,51.120257,2,E07000226,Crawley,Motorway,Motorway,Serious,car/taxi
2013400DA0434,2013,500800,233360,-.5334360003471375,51.9895133972168,2,E06000056,Central Bedfordshire,Motorway,Motorway,Serious,car/taxi
2010460186750,2010,560030,159950,.294964998960495,51.31609725952148,2,E07000115,Tonbridge and Malling,Motorway,Motorway,Serious,car/taxi
200706X083871,2007,374930,399130,-2.379311084747314,53.4882698059082,2,E08000006,Salford,Motorway,Motorway,Serious,bus
201601SX20451,2016,522760,187520,-.2283950001001358,51.57268905639648,1,E09000003,Barnet,Motorway,Motorway,Serious,car/taxi
2009520900824,2009,329340,131300,-3.010047912597656,51.07659912109375,2,E07000188,Sedgemoor,Motorway,Motorway,Serious,car/taxi
2017471703871,2017,529515,134922,-.151656,51.09898,1,E07000226,Crawley,Motorway,Motorway,Serious,car/taxi
2013440013173,2013,442249,117706,-1.399850964546204,50.95717620849609,2,E07000093,Test Valley,Motorway,Motorway,Serious,motorcycle
2008520805889,2008,359260,182240,-2.58881402015686,51.53753280639648,2,E06000025,South Gloucestershire,Motorway,Motorway,Serious,car/taxi
2007217018742,2007,383400,343180,-2.248725891113281,52.98567962646484,2,E07000195,Newcastle-under-Lyme,Motorway,Motorway,Fatal,pedestrian
2007521800679,2007,374540,177930,-2.368195056915283,51.49967956542969,2,E06000025,South Gloucestershire,Motorway,Motorway,Serious,heavy goods
2011331101839,2011,454930,278910,-1.193984031677246,52.40541458129883,2,E07000131,Harborough,Motorway,Motorway,Serious,car/taxi
2013331301878,2013,447935,311960,-1.292034029960632,52.70317077636719,2,E07000132,Hinckley and Bosworth,Motorway,Motorway,Serious,light goods
2016140114674,2016,450330,393271,-1.242351055145264,53.43355941772461,2,E08000018,Rotherham,Motorway,Motorway,Serious,car/taxi
201406X085812,2014,377572,395737,-2.339251041412354,53.45789337158203,1,E08000009,Trafford,Motorway,Motorway,Serious,motorcycle
20134100T1009,2013,511210,204790,-.3910810053348541,51.73075485229492,2,E07000240,St Albans,Motorway,Motorway,Serious,car/taxi
201420Z002344,2014,418190,288310,-1.733528017997742,52.49237060546875,2,E08000029,Solihull,Motorway,Motorway,Serious,heavy goods
2006330609359,2006,451880,306090,-1.234576940536499,52.65004348754883,2,E07000132,Hinckley and Bosworth,Motorway,Motorway,Serious,car/taxi
201104TA11120,2011,350812,450841,-2.751009941101074,53.95131683349609,2,E07000128,Wyre,Motorway,Motorway,Serious,car/taxi
200601TB00261,2006,520340,193650,-.2627759873867035,51.62875366210938,2,E09000003,Barnet,Motorway,Motorway,Serious,car/taxi
200554MB06605,2005,418100,181160,-1.740486979484558,51.52901458740234,2,E06000030,Swindon,Motorway,Motorway,Serious,motorcycle
2011440068360,2011,464150,102350,-1.090749979019165,50.81708526611328,2,E06000044,Portsmouth,Motorway,Motorway,Serious,motorcycle
2016430307012,2016,481749,247643,-.805853009223938,52.12063980102539,2,E06000042,Milton Keynes,Motorway,Motorway,Serious,car/taxi
2008440409100,2008,480660,156030,-.8444769978523254,51.29763412475586,2,E07000089,Hart,Motorway,Motorway,Fatal,car/taxi
2012440229126,2012,455386,143582,-1.20886504650116,51.18872833251953,2,E07000084,Basingstoke and Deane,Motorway,Motorway,Serious,car/taxi
2013130088435,2013,402674,416034,-1.961034059524536,53.64080810546875,2,E08000033,Calderdale,Motorway,Motorway,Serious,car/taxi
2008460152152,2008,555610,171880,.2368109971284866,51.42451477050781,2,E07000107,Dartford,Motorway,Motorway,Serious,other
20141316B2023,2014,412732,420276,-1.808727979660034,53.67879104614258,2,E08000033,Calderdale,Motorway,Motorway,Serious,car/taxi
2010520008256,2010,329760,132720,-3.004329919815063,51.08941650390625,2,E07000188,Sedgemoor,Motorway,Motorway,Serious,car/taxi
2016520701037,2016,328407,129213,-3.021651983261108,51.05725479125977,2,E07000190,Taunton Deane,Motorway,Motorway,Serious,car/taxi
2016420072275,2016,550276,239872,.1911190003156662,52.03643798828125,2,E07000077,Uttlesford,Motorway,Motorway,Serious,car/taxi
2013030000336,2013,345220,542990,-2.853204011917114,54.77883529663086,2,E07000030,Eden,Motorway,Motorway,Serious,car/taxi
2011520104001,2011,326090,125620,-3.055272102355957,51.02511978149414,2,E07000190,Taunton Deane,Motorway,Motorway,Fatal,car/taxi
2009131068009,2009,405210,416700,-1.922664046287537,53.64677429199219,2,E08000034,Kirklees,Motorway,Motorway,Serious,light goods
201606X012832,2016,391029,395760,-2.135123014450073,53.45825958251953,2,E08000008,Tameside,Motorway,Motorway,Serious,light goods
2008330804612,2008,456080,278880,-1.177085995674133,52.405029296875,2,E07000131,Harborough,Motorway,Motorway,Serious,heavy goods
2009130202309,2009,438830,433900,-1.411932945251465,53.79995727539063,2,E08000035,Leeds,Motorway,Motorway,Serious,car/taxi
2013300000216,2013,444640,370780,-1.332700967788696,53.23217391967773,2,E07000038,North East Derbyshire,Motorway,Motorway,Serious,car/taxi
